source,candidate,station,y_mm,chord_mm,reflex_deg,twist_deg,hinge_xc,te_thickness_mm,hinge_gap_mm,speed_kmh,reynolds,ncrit,deflection_deg_te_down_positive,alpha_deg,cl,cd,cm_c4
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,1.200000,-0.1875000,0.0075700,0.0692000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,1.700000,-0.1316000,0.0076400,0.0700000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,2.200000,-0.0752000,0.0077100,0.0706000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,2.700000,-0.0187000,0.0077900,0.0710000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,3.200000,0.0380000,0.0078900,0.0713000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,3.700000,0.0948000,0.0080200,0.0714000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,4.200000,0.1519000,0.0081700,0.0714000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,4.700000,0.2093000,0.0083500,0.0713000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,5.200000,0.2665000,0.0085500,0.0711000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,5.700000,0.3242000,0.0088100,0.0709000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,6.200000,0.3857000,0.0090700,0.0694000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,6.700000,0.4461000,0.0093300,0.0680000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,7.200000,0.5055000,0.0096200,0.0668000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,7.700000,0.5678000,0.0099900,0.0648000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,8.200000,0.6301000,0.0104200,0.0628000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,8.700000,0.6912000,0.0109000,0.0609000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,9.200000,0.7559000,0.0114900,0.0581000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,9.700000,0.8191000,0.0121600,0.0554000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,10.200000,0.8851000,0.0129500,0.0520000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,10.700000,0.9513000,0.0138100,0.0483000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,11.200000,1.0178000,0.0148000,0.0443000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,11.700000,1.0852000,0.0159200,0.0397000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,12.200000,1.1250000,0.0169100,0.0402000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,12.700000,1.1637000,0.0182100,0.0408000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,13.200000,1.2031000,0.0198300,0.0404000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-5.000000,-0.5110000,0.0107800,0.0082000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-4.500000,-0.4548000,0.0103500,0.0083000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-3.500000,-0.3418000,0.0095400,0.0085000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-3.000000,-0.2851000,0.0091600,0.0085000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-2.500000,-0.2282000,0.0087900,0.0086000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-2.000000,-0.1714000,0.0084200,0.0086000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-1.500000,-0.1146000,0.0080500,0.0087000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-1.000000,-0.0582000,0.0076900,0.0089000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-0.500000,-0.0031000,0.0072900,0.0095000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-0.000000,0.0511000,0.0070400,0.0105000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,0.500000,0.1057000,0.0069100,0.0114000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,1.000000,0.1614000,0.0068700,0.0123000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,1.500000,0.2286000,0.0069900,0.0105000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,2.000000,0.3058000,0.0072200,0.0064000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,2.500000,0.3880000,0.0074900,0.0009000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,3.000000,0.4606000,0.0077300,-0.0028000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,3.500000,0.5134000,0.0079600,-0.0025000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,4.000000,0.5668000,0.0082500,-0.0023000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,4.500000,0.6205000,0.0086000,-0.0021000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,5.000000,0.6743000,0.0089700,-0.0019000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,5.500000,0.7281000,0.0093800,-0.0017000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,6.000000,0.7818000,0.0098400,-0.0016000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,6.500000,0.8355000,0.0103400,-0.0016000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,7.000000,0.8890000,0.0108900,-0.0015000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,7.500000,0.9420000,0.0115100,-0.0015000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,8.000000,0.9944000,0.0121900,-0.0015000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,8.500000,1.0457000,0.0129800,-0.0015000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,9.000000,1.0963000,0.0137900,-0.0014000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,9.500000,1.1454000,0.0147200,-0.0012000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,10.000000,1.1931000,0.0157200,-0.0010000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-8.200000,-0.4960000,0.0130400,-0.0505000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-7.700000,-0.4433000,0.0120000,-0.0502000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-7.200000,-0.3899000,0.0113400,-0.0496000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-6.700000,-0.3357000,0.0108500,-0.0491000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-6.200000,-0.2800000,0.0103800,-0.0488000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-5.700000,-0.2241000,0.0099600,-0.0485000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-4.700000,-0.1117000,0.0091700,-0.0480000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-4.200000,-0.0550000,0.0087900,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-3.700000,0.0024000,0.0084200,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-3.200000,0.0602000,0.0080600,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-2.700000,0.1182000,0.0077500,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-2.200000,0.1760000,0.0074900,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-1.700000,0.2332000,0.0074000,-0.0475000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-1.200000,0.2904000,0.0075100,-0.0474000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-0.700000,0.3480000,0.0076600,-0.0474000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-0.200000,0.4058000,0.0078500,-0.0475000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,0.800000,0.5206000,0.0081300,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,1.300000,0.5768000,0.0082100,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,1.800000,0.6311000,0.0082500,-0.0473000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,2.300000,0.6988000,0.0082500,-0.0496000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,2.800000,0.7551000,0.0087000,-0.0499000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,3.300000,0.8108000,0.0091700,-0.0500000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,3.800000,0.8660000,0.0096600,-0.0501000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,4.300000,0.9205000,0.0101800,-0.0501000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,4.800000,0.9742000,0.0107600,-0.0500000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,5.300000,1.0272000,0.0113600,-0.0498000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,5.800000,1.0794000,0.0119900,-0.0495000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,6.300000,1.1304000,0.0126900,-0.0490000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,6.800000,1.1800000,0.0134800,-0.0485000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-1.800000,-0.5024000,0.0098700,0.0627000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-1.300000,-0.4466000,0.0094600,0.0629000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-0.800000,-0.3909000,0.0090600,0.0631000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-0.300000,-0.3352000,0.0086900,0.0633000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,0.200000,-0.2795000,0.0083000,0.0635000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,0.700000,-0.2252000,0.0078100,0.0639000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,1.200000,-0.1774000,0.0070500,0.0659000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,1.700000,-0.1194000,0.0071300,0.0659000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,2.200000,-0.0610000,0.0072400,0.0657000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,2.700000,-0.0024000,0.0073600,0.0654000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,3.200000,0.0563000,0.0075100,0.0651000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,3.700000,0.1151000,0.0076900,0.0646000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,4.200000,0.1738000,0.0078700,0.0641000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,4.700000,0.2324000,0.0080800,0.0636000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,5.200000,0.2908000,0.0083100,0.0631000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,5.700000,0.3487000,0.0085700,0.0626000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,6.200000,0.4075000,0.0088400,0.0618000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,6.700000,0.4667000,0.0091500,0.0608000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,7.200000,0.5257000,0.0094900,0.0598000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,7.700000,0.5844000,0.0098700,0.0587000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,8.200000,0.6426000,0.0103100,0.0577000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,8.700000,0.7002000,0.0108000,0.0567000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,9.200000,0.7573000,0.0113400,0.0556000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,9.700000,0.8137000,0.0119400,0.0546000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,10.200000,0.8691000,0.0126700,0.0536000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,10.700000,0.9239000,0.0134600,0.0525000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,11.200000,0.9793000,0.0143500,0.0511000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,11.700000,1.0394000,0.0154400,0.0482000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,12.200000,1.1022000,0.0167800,0.0443000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,12.700000,1.1604000,0.0183700,0.0405000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,13.200000,1.1967000,0.0203800,0.0399000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-5.000000,-0.5130000,0.0107300,0.0096000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-4.500000,-0.4566000,0.0102400,0.0096000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-4.000000,-0.3999000,0.0097900,0.0096000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-3.500000,-0.3429000,0.0093700,0.0095000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-3.000000,-0.2854000,0.0090400,0.0094000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-2.500000,-0.2278000,0.0087400,0.0093000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-2.000000,-0.1701000,0.0084700,0.0091000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-1.500000,-0.1122000,0.0082400,0.0089000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-1.000000,-0.0544000,0.0080200,0.0087000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-0.500000,0.0033000,0.0078300,0.0085000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-0.000000,0.0608000,0.0076500,0.0083000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,0.500000,0.1179000,0.0074800,0.0082000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,1.000000,0.1735000,0.0072900,0.0085000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,1.500000,0.2291000,0.0072400,0.0088000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,2.000000,0.2850000,0.0072900,0.0092000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,2.500000,0.3416000,0.0073900,0.0094000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,3.000000,0.4086000,0.0076300,0.0073000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,3.500000,0.4832000,0.0079400,0.0033000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,4.500000,0.6194000,0.0086500,-0.0023000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,5.000000,0.6731000,0.0090100,-0.0021000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,5.500000,0.7267000,0.0094200,-0.0020000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,6.000000,0.7804000,0.0098600,-0.0018000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,6.500000,0.8340000,0.0103500,-0.0017000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,7.000000,0.8874000,0.0108900,-0.0017000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,7.500000,0.9405000,0.0114900,-0.0017000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,8.000000,0.9929000,0.0121600,-0.0017000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,8.500000,1.0443000,0.0129400,-0.0017000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,9.000000,1.0947000,0.0137800,-0.0016000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,9.500000,1.1439000,0.0147000,-0.0014000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,10.000000,1.1915000,0.0157100,-0.0012000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-8.200000,-0.5156000,0.0124200,-0.0442000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-7.700000,-0.4601000,0.0116400,-0.0443000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-7.200000,-0.4041000,0.0109200,-0.0445000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-6.700000,-0.3478000,0.0103300,-0.0446000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-6.200000,-0.2907000,0.0098200,-0.0447000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-5.700000,-0.2330000,0.0093800,-0.0450000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-5.200000,-0.1753000,0.0089400,-0.0452000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-4.700000,-0.1170000,0.0086100,-0.0455000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-4.200000,-0.0585000,0.0082800,-0.0458000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-3.700000,-0.0005000,0.0080100,-0.0459000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-3.200000,0.0572000,0.0079000,-0.0461000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-2.700000,0.1154000,0.0078400,-0.0464000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-2.200000,0.1738000,0.0077900,-0.0467000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-1.700000,0.2321000,0.0077600,-0.0471000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-1.200000,0.2903000,0.0077700,-0.0474000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-0.700000,0.3483000,0.0078400,-0.0477000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-0.200000,0.4060000,0.0079600,-0.0479000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,0.300000,0.4634000,0.0081500,-0.0482000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,1.300000,0.5778000,0.0087100,-0.0486000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,1.800000,0.6347000,0.0090400,-0.0488000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,2.300000,0.6911000,0.0093600,-0.0489000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,2.800000,0.7468000,0.0096600,-0.0490000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,3.300000,0.8016000,0.0099200,-0.0489000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,3.800000,0.8630000,0.0098300,-0.0501000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,4.300000,0.9177000,0.0103300,-0.0501000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,4.800000,0.9716000,0.0108700,-0.0500000
xfoil,r1-sm8,root,0.000,289.231,1.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,5.300000,1.0247000,0.0114500,-0.0498000
