source,candidate,station,y_mm,chord_mm,reflex_deg,twist_deg,hinge_xc,te_thickness_mm,hinge_gap_mm,speed_kmh,reynolds,ncrit,deflection_deg_te_down_positive,alpha_deg,cl,cd,cm_c4
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,-1.200000,0.2082000,0.0079100,-0.0253000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,-0.700000,0.2660000,0.0079100,-0.0255000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,-0.200000,0.3236000,0.0079800,-0.0257000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,0.300000,0.3812000,0.0081100,-0.0259000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,0.800000,0.4386000,0.0082900,-0.0262000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,1.300000,0.4953000,0.0084200,-0.0262000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,1.800000,0.5490000,0.0084200,-0.0256000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,2.300000,0.6259000,0.0085100,-0.0299000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,2.800000,0.6817000,0.0089100,-0.0300000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,3.300000,0.7373000,0.0093300,-0.0301000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,4.300000,0.8474000,0.0102600,-0.0302000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,4.800000,0.9017000,0.0107800,-0.0302000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,5.300000,0.9554000,0.0113500,-0.0301000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,5.800000,1.0084000,0.0119600,-0.0299000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,6.300000,1.0605000,0.0126300,-0.0297000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,6,5.0,6.800000,1.1114000,0.0133800,-0.0294000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,-1.800000,-0.5786000,0.0101900,0.0827000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,-1.300000,-0.5270000,0.0095000,0.0838000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,-0.800000,-0.4782000,0.0086100,0.0854000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,-0.300000,-0.4371000,0.0077400,0.0891000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,0.200000,-0.3820000,0.0078900,0.0903000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,0.700000,-0.3261000,0.0080300,0.0912000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,1.200000,-0.2701000,0.0081600,0.0921000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,1.700000,-0.2136000,0.0082700,0.0927000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,2.200000,-0.1567000,0.0083700,0.0932000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,2.700000,-0.0997000,0.0084700,0.0934000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,3.200000,-0.0422000,0.0085900,0.0934000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,3.700000,0.0152000,0.0087000,0.0935000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,4.200000,0.0728000,0.0088300,0.0933000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,4.700000,0.1296000,0.0090100,0.0934000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,5.200000,0.1859000,0.0091900,0.0935000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,5.700000,0.2449000,0.0093600,0.0927000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,6.200000,0.3056000,0.0095300,0.0912000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,6.700000,0.3663000,0.0097400,0.0897000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,7.200000,0.4268000,0.0100000,0.0881000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,7.700000,0.4871000,0.0103100,0.0865000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,8.200000,0.5470000,0.0106900,0.0849000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,8.700000,0.6065000,0.0111300,0.0833000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,9.200000,0.6654000,0.0116400,0.0817000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,9.700000,0.7238000,0.0122400,0.0800000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,10.200000,0.7815000,0.0129200,0.0783000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,10.700000,0.8383000,0.0136900,0.0766000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,11.200000,0.8943000,0.0145200,0.0748000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,11.700000,0.9491000,0.0154900,0.0729000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,12.200000,1.0021000,0.0166400,0.0709000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,12.700000,1.0533000,0.0180200,0.0686000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,-5.0,13.200000,1.1044000,0.0198600,0.0649000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-5.000000,-0.5881000,0.0113800,0.0294000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-4.500000,-0.5326000,0.0108900,0.0296000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-4.000000,-0.4768000,0.0104200,0.0298000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-3.000000,-0.3650000,0.0094600,0.0302000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-2.500000,-0.3089000,0.0089800,0.0304000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-2.000000,-0.2530000,0.0084900,0.0307000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-1.500000,-0.1978000,0.0079700,0.0311000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-1.000000,-0.1466000,0.0072300,0.0324000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-0.500000,-0.0930000,0.0070800,0.0337000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,-0.000000,-0.0378000,0.0070500,0.0347000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,0.500000,0.0177000,0.0070400,0.0355000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,1.000000,0.0733000,0.0070900,0.0363000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,1.500000,0.1305000,0.0071900,0.0366000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,2.000000,0.1923000,0.0073700,0.0359000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,2.500000,0.2609000,0.0076200,0.0336000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,3.000000,0.3341000,0.0079200,0.0301000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,3.500000,0.4101000,0.0082300,0.0258000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,4.000000,0.4857000,0.0085500,0.0215000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,4.500000,0.5622000,0.0088700,0.0170000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,5.000000,0.6330000,0.0091700,0.0134000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,5.500000,0.6830000,0.0094600,0.0139000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,6.000000,0.7315000,0.0098000,0.0147000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,6.500000,0.7807000,0.0102200,0.0154000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,7.000000,0.8311000,0.0107300,0.0159000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,7.500000,0.8821000,0.0113000,0.0163000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,8.000000,0.9329000,0.0119500,0.0166000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,8.500000,0.9834000,0.0126700,0.0168000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,9.000000,1.0334000,0.0134800,0.0170000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,9.500000,1.0828000,0.0143700,0.0171000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,0.0,10.000000,1.1310000,0.0153500,0.0172000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-8.200000,-0.5845000,0.0130900,-0.0260000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-7.700000,-0.5326000,0.0119400,-0.0254000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-7.200000,-0.4786000,0.0112000,-0.0251000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-6.700000,-0.4233000,0.0106400,-0.0249000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-6.200000,-0.3671000,0.0101700,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-5.700000,-0.3105000,0.0097400,-0.0247000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-5.200000,-0.2538000,0.0093200,-0.0247000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-4.700000,-0.1967000,0.0089500,-0.0247000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-4.200000,-0.1395000,0.0085900,-0.0247000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-3.700000,-0.0817000,0.0082600,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-3.200000,-0.0242000,0.0079800,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-2.700000,0.0332000,0.0077700,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-2.200000,0.0907000,0.0076200,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-1.700000,0.1482000,0.0075400,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-1.200000,0.2058000,0.0075100,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-0.700000,0.2636000,0.0075400,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,-0.200000,0.3208000,0.0075000,-0.0248000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,0.300000,0.3765000,0.0073800,-0.0244000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,0.800000,0.4367000,0.0071800,-0.0246000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,1.300000,0.5154000,0.0074400,-0.0295000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,1.800000,0.5718000,0.0077600,-0.0297000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,2.300000,0.6280000,0.0081200,-0.0298000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,2.800000,0.6839000,0.0085400,-0.0299000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,3.300000,0.7397000,0.0089400,-0.0300000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,3.800000,0.7951000,0.0094000,-0.0301000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,4.300000,0.8500000,0.0099000,-0.0302000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,4.800000,0.9046000,0.0104100,-0.0302000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,5.300000,0.9585000,0.0109700,-0.0301000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,5.800000,1.0116000,0.0115900,-0.0300000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,6.300000,1.0638000,0.0122700,-0.0297000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,95.0,509000,10,5.0,6.800000,1.1146000,0.0130500,-0.0294000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-1.800000,-0.5765000,0.0102100,0.0833000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-1.300000,-0.5220000,0.0097600,0.0838000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-0.800000,-0.4676000,0.0093000,0.0842000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,-0.300000,-0.4134000,0.0088500,0.0847000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,0.200000,-0.3599000,0.0083400,0.0853000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,0.700000,-0.3150000,0.0071500,0.0875000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,1.200000,-0.2598000,0.0072800,0.0883000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,1.700000,-0.2014000,0.0074000,0.0881000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,2.200000,-0.1427000,0.0075300,0.0879000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,2.700000,-0.0838000,0.0076600,0.0875000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,3.200000,-0.0248000,0.0078100,0.0871000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,3.700000,0.0344000,0.0080000,0.0866000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,4.200000,0.0934000,0.0081700,0.0860000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,4.700000,0.1524000,0.0083900,0.0854000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,5.200000,0.2109000,0.0086300,0.0849000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,5.700000,0.2705000,0.0088800,0.0840000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,6.200000,0.3305000,0.0091300,0.0828000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,6.700000,0.3904000,0.0094200,0.0817000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,7.200000,0.4500000,0.0097500,0.0805000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,8.200000,0.5686000,0.0105500,0.0780000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,8.700000,0.6273000,0.0110200,0.0767000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,9.200000,0.6857000,0.0115700,0.0753000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,9.700000,0.7434000,0.0122000,0.0739000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,10.200000,0.8005000,0.0129400,0.0724000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,11.200000,0.9123000,0.0146300,0.0693000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,11.700000,0.9664000,0.0156600,0.0676000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,12.200000,1.0189000,0.0169300,0.0656000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,12.700000,1.0694000,0.0184900,0.0632000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,-5.0,13.200000,1.1177000,0.0209000,0.0589000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-5.000000,-0.5893000,0.0111600,0.0306000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-4.500000,-0.5336000,0.0106100,0.0308000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-4.000000,-0.4775000,0.0101200,0.0309000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-3.500000,-0.4213000,0.0096600,0.0310000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-3.000000,-0.3644000,0.0092900,0.0310000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-2.500000,-0.3074000,0.0089600,0.0310000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-2.000000,-0.2502000,0.0086400,0.0309000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-1.500000,-0.1930000,0.0083500,0.0308000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-1.000000,-0.1358000,0.0080800,0.0307000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-0.500000,-0.0790000,0.0078000,0.0306000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,-0.000000,-0.0229000,0.0074600,0.0307000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,0.500000,0.0293000,0.0070200,0.0318000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,1.000000,0.0865000,0.0070600,0.0319000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,1.500000,0.1441000,0.0071700,0.0319000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,2.000000,0.2016000,0.0073000,0.0318000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,2.500000,0.2591000,0.0074600,0.0317000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,3.000000,0.3167000,0.0076500,0.0316000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,3.500000,0.3751000,0.0078700,0.0312000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,4.000000,0.4366000,0.0081500,0.0301000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,4.500000,0.5027000,0.0084800,0.0279000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,5.000000,0.5731000,0.0088700,0.0247000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,5.500000,0.6445000,0.0092900,0.0211000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,6.000000,0.7122000,0.0097300,0.0182000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,6.500000,0.7800000,0.0102100,0.0151000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,7.000000,0.8301000,0.0107100,0.0156000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,7.500000,0.8810000,0.0112600,0.0160000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,8.000000,0.9317000,0.0118900,0.0163000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,8.500000,0.9820000,0.0126400,0.0166000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,9.000000,1.0318000,0.0134600,0.0168000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,9.500000,1.0812000,0.0143300,0.0169000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,0.0,10.000000,1.1293000,0.0153300,0.0170000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-8.200000,-0.5950000,0.0125500,-0.0225000
xfoil,r2a-sm5,root,0.000,289.231,3.000,3.000,0.7200,0.450,0.000,105.0,562000,6,5.0,-7.700000,-0.5400000,0.0117800,-0.0224000
